X,Y,objectid,uri,name,feature_date,feature_source,attribute_date,attribute_source,source_ufi,source_jurisdiction,custodian_agency,custodian_licensing,loading_date,building_id,operationalstatus,height,significance,address,suburb,site_class,local_construction_type,local_year_built,state,source_supply_date,featuresubtype
150.609664885,-33.743573202,66,,BLAXLAND RAILWAY STATION,2014/05/19 00:00:00+00,Standard Topographic Capture Program,2000/06/12 00:00:00+00,,243636e7-3068-3bcc-a979-323233c5a540,NSW,Spatial Services,Creative Commons Attribution 4.0 Australia Licence. CCBY © Spatial Services 2019.,2021/03/29 00:07:24+00,0,Operational,,,,,,,,NSW,2021/02/10 00:00:00+00,Railway Station
148.379535545,-30.955944663,67,,COONAMBLE RAILWAY STATION,2013/04/19 00:00:00+00,Standard Topographic Capture Program,2010/01/08 00:00:00+00,,eb0c8a97-a493-39e5-aa51-cad2046a70f5,NSW,Spatial Services,Creative Commons Attribution 4.0 Australia Licence. CCBY © Spatial Services 2019.,2021/03/29 00:07:24+00,0,Abandoned,,,,,,,,NSW,2021/02/10 00:00:00+00,Railway Station
149.382027819,-31.550124472,68,,BINNAWAY RAILWAY STATION,2014/09/02 00:00:00+00,Standard Topographic Capture Program,2011/11/04 00:00:00+00,,46d8d542-41b5-3d18-86b1-66c18b580c2c,NSW,Spatial Services,Creative Commons Attribution 4.0 Australia Licence. CCBY © Spatial Services 2019.,2021/03/29 00:07:24+00,0,Operational,,,,,,,,NSW,2021/02/10 00:00:00+00,Railway Station
149.437576871,-30.229550623,69,,WEE WAA RAILWAY STATION,2013/04/19 00:00:00+00,Standard Topographic Capture Program,2007/09/12 00:00:00+00,,af5c25a6-0bc7-32e4-82af-cabe4db0771e,NSW,Spatial Services,Creative Commons Attribution 4.0 Australia Licence. CCBY © Spatial Services 2019.,2021/03/29 00:07:24+00,0,Abandoned,,,,,,,,NSW,2021/02/10 00:00:00+00,Railway Station
150.361920522,-32.13689138,70,,MERRIWA RAILWAY STATION,2010/09/18 00:00:00+00,Standard Topographic Capture Program,2007/09/12 00:00:00+00,,dfc379fb-b588-3a2b-a8d7-d4ceedfe5309,NSW,Spatial Services,Creative Commons Attribution 4.0 Australia Licence. CCBY © Spatial Services 2019.,2021/03/29 00:07:24+00,0,Abandoned,,,,,,,,NSW,2021/02/10 00:00:00+00,Railway Station
150.994590816,-34.134649573,71,,WATERFALL RAILWAY STATION,2014/05/26 00:00:00+00,Standard Topographic Capture Program,2000/04/10 00:00:00+00,,146405a8-f8ed-33ef-a21d-4a337da0a1ad,NSW,Spatial Services,Creative Commons Attribution 4.0 Australia Licence. CCBY © Spatial Services 2019.,2021/03/29 00:07:24+00,0,Operational,,,,,,,,NSW,2021/02/10 00:00:00+00,Railway Station
150.543494875,-34.371685644,72,,YERRINBOOL RAILWAY STATION,2014/05/26 00:00:00+00,Standard Topographic Capture Program,2008/03/30 00:00:00+00,,17fd8872-bbfd-391c-b0e2-5a8eb721590a,NSW,Spatial Services,Creative Commons Attribution 4.0 Australia Licence. CCBY © Spatial Services 2019.,2021/03/29 00:07:24+00,0,Operational,,,,,,,,NSW,2021/02/10 00:00:00+00,Railway Station
150.953401978,-34.275629211,73,,WOMBARRA RAILWAY STATION,2014/05/20 00:00:00+00,Standard Topographic Capture Program,2000/04/10 00:00:00+00,,bfc66d09-0ac3-32c0-a607-47294783f1f7,NSW,Spatial Services,Creative Commons Attribution 4.0 Australia Licence. CCBY © Spatial Services 2019.,2021/03/29 00:07:24+00,0,Operational,,,,,,,,NSW,2021/02/10 00:00:00+00,Railway Station
150.918826995,-34.318098133,74,,THIRROUL RAILWAY STATION,2014/05/20 00:00:00+00,Standard Topographic Capture Program,2000/04/10 00:00:00+00,,e116b713-272a-3967-b4ab-6334f72e13d3,NSW,Spatial Services,Creative Commons Attribution 4.0 Australia Licence. CCBY © Spatial Services 2019.,2021/03/29 00:07:24+00,0,Operational,,,,,,,,NSW,2021/02/10 00:00:00+00,Railway Station
150.915221187,-34.349451453,75,,WOONONA RAILWAY STATION,2014/05/20 00:00:00+00,Standard Topographic Capture Program,2000/04/10 00:00:00+00,,ed8cca5c-a651-3868-91be-84f56d226037,NSW,Spatial Services,Creative Commons Attribution 4.0 Australia Licence. CCBY © Spatial Services 2019.,2021/03/29 00:07:24+00,0,Operational,,,,,,,,NSW,2021/02/10 00:00:00+00,Railway Station
150.830313798,-34.050895545,76,,LEUMEAH RAILWAY STATION,2014/05/26 00:00:00+00,Standard Topographic Capture Program,2000/09/20 00:00:00+00,,a57484a6-3651-30ea-a96a-140ade34c1eb,NSW,Spatial Services,Creative Commons Attribution 4.0 Australia Licence. CCBY © Spatial Services 2019.,2021/03/29 00:07:24+00,0,Operational,,,,,,,,NSW,2021/02/10 00:00:00+00,Railway Station
150.905029034,-34.375512143,77,,CORRIMAL RAILWAY STATION,2014/05/20 00:00:00+00,Standard Topographic Capture Program,2006/04/09 00:00:00+00,,ca654141-a757-3f9f-896f-3201de4d5f65,NSW,Spatial Services,Creative Commons Attribution 4.0 Australia Licence. CCBY © Spatial Services 2019.,2021/03/29 00:07:24+00,0,Operational,,,,,,,,NSW,2021/02/10 00:00:00+00,Railway Station
150.901285916,-34.384534746,78,,TOWRADGI RAILWAY STATION,2014/05/20 00:00:00+00,Standard Topographic Capture Program,2006/04/09 00:00:00+00,,65ef0dcc-e407-36b2-8b71-8e9fede3ded1,NSW,Spatial Services,Creative Commons Attribution 4.0 Australia Licence. CCBY © Spatial Services 2019.,2021/03/29 00:07:24+00,0,Operational,,,,,,,,NSW,2021/02/10 00:00:00+00,Railway Station
150.901459518,-34.477287734,79,,PORT KEMBLA RAILWAY STATION,2014/05/20 00:00:00+00,Standard Topographic Capture Program,2006/04/09 00:00:00+00,,ce0d6cd1-faa5-3fb6-99a9-0945e4756519,NSW,Spatial Services,Creative Commons Attribution 4.0 Australia Licence. CCBY © Spatial Services 2019.,2021/03/29 00:07:24+00,0,Operational,,,,,,,,NSW,2021/02/10 00:00:00+00,Railway Station
150.846010234,-34.454611552,80,,UNANDERRA RAILWAY STATION,2014/05/20 00:00:00+00,Standard Topographic Capture Program,2006/04/09 00:00:00+00,,4ef51922-20f0-3c30-931e-ab2ee214da26,NSW,Spatial Services,Creative Commons Attribution 4.0 Australia Licence. CCBY © Spatial Services 2019.,2021/03/29 00:07:24+00,0,Operational,,,,,,,,NSW,2021/02/10 00:00:00+00,Railway Station
150.888105425,-34.427578889,81,,WOLLONGONG RAILWAY STATION,2014/05/20 00:00:00+00,Standard Topographic Capture Program,2006/04/09 00:00:00+00,,dea0123d-2f94-36c4-b0ec-2540aa474d6e,NSW,Spatial Services,Creative Commons Attribution 4.0 Australia Licence. CCBY © Spatial Services 2019.,2021/03/29 00:07:24+00,0,Operational,,,,,,,,NSW,2021/02/10 00:00:00+00,Railway Station
149.849461659,-29.496186684,82,,MOREE AIRPORT,2013/06/17 00:00:00+00,Standard Topographic Capture Program,2012/09/01 00:00:00+00,,86a45a52-1fcc-335f-b7b0-fd317cc8b32e,NSW,Spatial Services,Creative Commons Attribution 4.0 Australia Licence. CCBY © Spatial Services 2019.,2021/03/29 00:07:24+00,0,Operational,,,,,,,,NSW,2021/02/10 00:00:00+00,Railway Station
151.056201323,-31.058745067,83,,KOOTINGAL RAILWAY STATION,2013/01/29 00:00:00+00,Standard Topographic Capture Program,2011/10/01 00:00:00+00,,4b6887a0-8b80-305c-8a94-43be9f6f2a8d,NSW,Spatial Services,Creative Commons Attribution 4.0 Australia Licence. CCBY © Spatial Services 2019.,2021/03/29 00:07:24+00,0,Operational,,,,,,,,NSW,2021/02/10 00:00:00+00,Railway Station
150.20559694,-29.542276732,84,,BINIGUY RAILWAY STATION,2013/11/01 00:00:00+00,Commonwealth Govt (Geoscience Aust) Topo Update Program,2008/01/01 00:00:00+00,,73c427fe-b4b9-3583-a462-38ff7a1499dc,NSW,Spatial Services,Creative Commons Attribution 4.0 Australia Licence. CCBY © Spatial Services 2019.,2021/03/29 00:07:24+00,0,Abandoned,,,,,,,,NSW,2021/02/10 00:00:00+00,Railway Station
150.538847404,-29.58154875,85,,WARIALDA RAILWAY STATION,2013/11/01 00:00:00+00,Commonwealth Govt (Geoscience Aust) Topo Update Program,2008/01/01 00:00:00+00,,e67c9227-c3e1-3080-8566-02f0b5506837,NSW,Spatial Services,Creative Commons Attribution 4.0 Australia Licence. CCBY © Spatial Services 2019.,2021/03/29 00:07:24+00,0,Abandoned,,,,,,,,NSW,2021/02/10 00:00:00+00,Railway Station
151.402326003,-30.941035798,86,,WALCHA ROAD RAILWAY STATION,2010/09/18 00:00:00+00,Commonwealth Govt (Geoscience Aust) Topo Update Program,2005/02/01 00:00:00+00,,9ddc8802-0143-3b8e-9518-d34ca772f3f2,NSW,Spatial Services,Creative Commons Attribution 4.0 Australia Licence. CCBY © Spatial Services 2019.,2021/03/29 00:07:24+00,0,Operational,,,,,,,,NSW,2021/02/10 00:00:00+00,Railway Station
150.798746944,-34.562869654,87,,ALBION PARK RAILWAY STATION,2014/05/20 00:00:00+00,Standard Topographic Capture Program,2001/02/01 00:00:00+00,,8689fe81-74ff-3839-8147-5218c3b31c18,NSW,Spatial Services,Creative Commons Attribution 4.0 Australia Licence. CCBY © Spatial Services 2019.,2021/03/29 00:07:24+00,0,Operational,,,,,,,,NSW,2021/02/10 00:00:00+00,Railway Station
150.820323557,-34.571999318,88,,OAK FLATS RAILWAY STATION,2014/05/20 00:00:00+00,Standard Topographic Capture Program,2001/02/01 00:00:00+00,,dd0e2022-09e8-340d-bca1-66667542582b,NSW,Spatial Services,Creative Commons Attribution 4.0 Australia Licence. CCBY © Spatial Services 2019.,2021/03/29 00:07:24+00,0,Operational,,,,,,,,NSW,2021/02/10 00:00:00+00,Railway Station
150.840067671,-34.605949297,89,,DUNMORE RAILWAY STATION,2014/05/20 00:00:00+00,Standard Topographic Capture Program,2001/02/01 00:00:00+00,,950528a5-8210-388b-b936-4637040c224a,NSW,Spatial Services,Creative Commons Attribution 4.0 Australia Licence. CCBY © Spatial Services 2019.,2021/03/29 00:07:24+00,0,Operational,,,,,,,,NSW,2021/02/10 00:00:00+00,Railway Station
150.696608771,-34.780359387,90,,BERRY RAILWAY STATION,2014/05/16 00:00:00+00,Standard Topographic Capture Program,2001/02/01 00:00:00+00,,35f4874d-ed1a-312d-80ff-1f0a7e794bba,NSW,Spatial Services,Creative Commons Attribution 4.0 Australia Licence. CCBY © Spatial Services 2019.,2021/03/29 00:07:24+00,0,Operational,,,,,,,,NSW,2021/02/10 00:00:00+00,Railway Station
150.609907682,-34.85379537,91,,BOMADERRY RAILWAY STATION,2014/05/16 00:00:00+00,Standard Topographic Capture Program,2001/02/01 00:00:00+00,,fb9064a3-3b62-3643-ab01-f6e0ff005194,NSW,Spatial Services,Creative Commons Attribution 4.0 Australia Licence. CCBY © Spatial Services 2019.,2021/03/29 00:07:24+00,0,Operational,,,,,,,,NSW,2021/02/10 00:00:00+00,Railway Station
150.817493425,-34.744799258,92,,GERRINGONG RAILWAY STATION,2014/05/16 00:00:00+00,Standard Topographic Capture Program,2001/02/01 00:00:00+00,,c1ab7973-dcd9-381e-8840-e5623c929bf1,NSW,Spatial Services,Creative Commons Attribution 4.0 Australia Licence. CCBY © Spatial Services 2019.,2021/03/29 00:07:24+00,0,Operational,,,,,,,,NSW,2021/02/10 00:00:00+00,Railway Station
150.852718134,-34.626257897,93,,MINNAMURRA RAILWAY STATION,2014/05/16 00:00:00+00,Standard Topographic Capture Program,2001/02/01 00:00:00+00,,74b2c3e2-d0ba-3805-91fd-90570e137e6c,NSW,Spatial Services,Creative Commons Attribution 4.0 Australia Licence. CCBY © Spatial Services 2019.,2021/03/29 00:07:24+00,0,Operational,,,,,,,,NSW,2021/02/10 00:00:00+00,Railway Station
150.853882872,-34.658562101,94,,BOMBO RAILWAY STATION,2014/05/16 00:00:00+00,Standard Topographic Capture Program,2001/02/01 00:00:00+00,,c3c9245b-6450-356a-9656-3806df354db9,NSW,Spatial Services,Creative Commons Attribution 4.0 Australia Licence. CCBY © Spatial Services 2019.,2021/03/29 00:07:24+00,0,Operational,,,,,,,,NSW,2021/02/10 00:00:00+00,Railway Station
150.854861476,-34.672405415,95,,KIAMA RAILWAY STATION,2014/05/16 00:00:00+00,Standard Topographic Capture Program,2001/02/01 00:00:00+00,,8c961642-562b-3e99-b11a-8ccfa2fab777,NSW,Spatial Services,Creative Commons Attribution 4.0 Australia Licence. CCBY © Spatial Services 2019.,2021/03/29 00:07:24+00,0,Operational,,,,,,,,NSW,2021/02/10 00:00:00+00,Railway Station
150.29943936,-34.655953987,96,,BUNDANOON RAILWAY STATION,2015/11/02 00:00:00+00,Standard Topographic Capture Program,2013/12/13 00:00:00+00,,c8d27e99-fe1a-3ea7-853d-8dbb6ae15421,NSW,Spatial Services,Creative Commons Attribution 4.0 Australia Licence. CCBY © Spatial Services 2019.,2021/03/29 00:07:24+00,0,Operational,,,,,,,,NSW,2021/02/10 00:00:00+00,Railway Station
150.371527166,-34.547938387,97,,MOSS VALE RAILWAY STATION,2015/11/02 00:00:00+00,Standard Topographic Capture Program,2013/12/13 00:00:00+00,,18cb4989-ebd6-39f2-89d0-1e10e4391204,NSW,Spatial Services,Creative Commons Attribution 4.0 Australia Licence. CCBY © Spatial Services 2019.,2021/03/29 00:07:24+00,0,Operational,,,,,,,,NSW,2021/02/10 00:00:00+00,Railway Station
150.317379314,-34.613679319,98,,EXETER RAILWAY STATION,2015/11/02 00:00:00+00,Standard Topographic Capture Program,2013/12/13 00:00:00+00,,14331723-f1b7-357b-a554-d34177740dfe,NSW,Spatial Services,Creative Commons Attribution 4.0 Australia Licence. CCBY © Spatial Services 2019.,2021/03/29 00:07:24+00,0,Operational,,,,,,,,NSW,2021/02/10 00:00:00+00,Railway Station
150.158386192,-34.692150277,99,,WINGELLO RAILWAY STATION,2015/11/02 00:00:00+00,Standard Topographic Capture Program,2013/12/13 00:00:00+00,,980adbab-f727-313a-99e8-83ee880b8e73,NSW,Spatial Services,Creative Commons Attribution 4.0 Australia Licence. CCBY © Spatial Services 2019.,2021/03/29 00:07:24+00,0,Operational,,,,,,,,NSW,2021/02/10 00:00:00+00,Railway Station
150.447911249,-34.45262861,100,,MITTAGONG RAILWAY STATION,2014/05/26 00:00:00+00,Standard Topographic Capture Program,2001/02/01 00:00:00+00,,95548990-bd47-3dca-ab2a-94e448cc8e28,NSW,Spatial Services,Creative Commons Attribution 4.0 Australia Licence. CCBY © Spatial Services 2019.,2021/03/29 00:07:24+00,0,Operational,,,,,,,,NSW,2021/02/10 00:00:00+00,Railway Station
150.03185014,-33.483590494,101,,RYDAL RAILWAY STATION,2010/09/18 00:00:00+00,Standard Topographic Capture Program,2005/07/22 00:00:00+00,,88de9ef2-6d54-3d6a-808e-a5adfde70535,NSW,Spatial Services,Creative Commons Attribution 4.0 Australia Licence. CCBY © Spatial Services 2019.,2021/03/29 00:07:24+00,0,Operational,,,,,,,,NSW,2021/02/10 00:00:00+00,Railway Station
151.651759092,-30.515361027,102,,ARMIDALE RAILWAY STATION,2013/11/12 00:00:00+00,Standard Topographic Capture Program,2012/10/15 00:00:00+00,,043e2e8b-e3ec-345e-8029-9c3986af5bdc,NSW,Spatial Services,Creative Commons Attribution 4.0 Australia Licence. CCBY © Spatial Services 2019.,2021/03/29 00:07:24+00,0,Operational,,,,,,,,NSW,2021/02/10 00:00:00+00,Railway Station
151.656567164,-30.309660353,103,,BLACK MOUNTAIN RAILWAY STATION,2013/04/19 00:00:00+00,Commonwealth Govt (Geoscience Aust) Topo Update Program,2007/09/14 00:00:00+00,,9a66809a-d39f-371f-a685-8c8f8e4afc7d,NSW,Spatial Services,Creative Commons Attribution 4.0 Australia Licence. CCBY © Spatial Services 2019.,2021/03/29 00:07:24+00,0,Abandoned,,,,,,,,NSW,2021/02/10 00:00:00+00,Railway Station
151.505103237,-30.644027766,104,,URALLA RAILWAY STATION,2013/10/03 00:00:00+00,Standard Topographic Capture Program,2012/10/15 00:00:00+00,,90cf6bb5-a460-3df2-b3d1-5758ddb3191e,NSW,Spatial Services,Creative Commons Attribution 4.0 Australia Licence. CCBY © Spatial Services 2019.,2021/03/29 00:07:24+00,0,Operational,,,,,,,,NSW,2021/02/10 00:00:00+00,Railway Station
151.851109247,-29.442550238,105,,DEEPWATER RAILWAY STATION,2013/11/01 00:00:00+00,Commonwealth Govt (Geoscience Aust) Topo Update Program,2007/09/14 00:00:00+00,,ba296e37-5400-302e-abdc-3afaaf4241a8,NSW,Spatial Services,Creative Commons Attribution 4.0 Australia Licence. CCBY © Spatial Services 2019.,2021/03/29 00:07:24+00,0,Abandoned,,,,,,,,NSW,2021/02/10 00:00:00+00,Railway Station
152.941698149,-29.703893688,106,,GRAFTON CITY RAILWAY STATION,2013/08/07 00:00:00+00,Standard Topographic Capture Program,2012/10/01 00:00:00+00,,e64b8da6-ae07-3d68-91d5-0e0cbc03438c,NSW,Spatial Services,Creative Commons Attribution 4.0 Australia Licence. CCBY © Spatial Services 2019.,2021/03/29 00:07:24+00,0,Operational,,,,,,,,NSW,2021/02/10 00:00:00+00,Railway Station
152.005242958,-29.055464402,107,,TENTERFIELD RAILWAY STATION,2010/09/18 00:00:00+00,Commonwealth Govt (Geoscience Aust) Topo Update Program,2007/09/14 00:00:00+00,,20144f44-5b7d-38dc-83b7-b3fa06bea796,NSW,Spatial Services,Creative Commons Attribution 4.0 Australia Licence. CCBY © Spatial Services 2019.,2021/03/29 00:07:24+00,0,Abandoned,,,,,,,,NSW,2021/02/10 00:00:00+00,Railway Station
153.502917896,-28.55438644,108,,MULLUMBIMBY RAILWAY STATION,2013/04/19 00:00:00+00,Standard Topographic Capture Program,2002/02/18 00:00:00+00,,f8328d7d-5664-32bb-bfe8-b640491cd431,NSW,Spatial Services,Creative Commons Attribution 4.0 Australia Licence. CCBY © Spatial Services 2019.,2021/03/29 00:07:24+00,0,Abandoned,,,,,,,,NSW,2021/02/10 00:00:00+00,Railway Station
153.527493053,-28.50362181,109,,BILLINUDGEL RAILWAY STATION,2013/11/01 00:00:00+00,Standard Topographic Capture Program,2002/02/18 00:00:00+00,,30122b75-3a5f-316f-9abc-a59346fe2509,NSW,Spatial Services,Creative Commons Attribution 4.0 Australia Licence. CCBY © Spatial Services 2019.,2021/03/29 00:07:24+00,0,Abandoned,,,,,,,,NSW,2021/02/10 00:00:00+00,Railway Station
153.611575989,-28.644709576,110,,BYRON BAY RAILWAY STATION,2013/07/23 00:00:00+00,Standard Topographic Capture Program,2012/09/01 00:00:00+00,,d8c519af-6126-3327-9119-96843312f14a,NSW,Spatial Services,Creative Commons Attribution 4.0 Australia Licence. CCBY © Spatial Services 2019.,2021/03/29 00:07:24+00,0,Abandoned,,,,,,,,NSW,2021/02/10 00:00:00+00,Railway Station
150.284405746,-33.633191417,111,,BLACKHEATH RAILWAY STATION,2014/05/19 00:00:00+00,First PSMA Capture Program,2008/01/12 00:00:00+00,,b1f2a580-704c-33a0-8abe-c5477914b2b6,NSW,Spatial Services,Creative Commons Attribution 4.0 Australia Licence. CCBY © Spatial Services 2019.,2021/03/29 00:07:24+00,0,Operational,,,,,,,,NSW,2021/02/10 00:00:00+00,Railway Station
150.482170953,-33.735416099,112,,WOODFORD RAILWAY STATION,2014/05/19 00:00:00+00,Penguin Rd Atlas Capture Program,2008/01/12 00:00:00+00,,0713999d-59dd-3c2b-a4c9-307ef241fc6c,NSW,Spatial Services,Creative Commons Attribution 4.0 Australia Licence. CCBY © Spatial Services 2019.,2021/03/29 00:07:24+00,0,Operational,,,,,,,,NSW,2021/02/10 00:00:00+00,Railway Station
150.454568944,-33.723944095,113,,HAZELBROOK RAILWAY STATION,2014/05/19 00:00:00+00,Penguin Rd Atlas Capture Program,2008/01/12 00:00:00+00,,94049865-346a-3a60-9054-a7148aeba6f2,NSW,Spatial Services,Creative Commons Attribution 4.0 Australia Licence. CCBY © Spatial Services 2019.,2021/03/29 00:07:24+00,0,Operational,,,,,,,,NSW,2021/02/10 00:00:00+00,Railway Station
150.278973782,-33.505647737,114,,BELL RAILWAY STATION,2014/05/19 00:00:00+00,Standard Topographic Capture Program,2000/05/09 00:00:00+00,,ecb18fd2-6e7d-3003-bde5-c5624b8d7070,NSW,Spatial Services,Creative Commons Attribution 4.0 Australia Licence. CCBY © Spatial Services 2019.,2021/03/29 00:07:24+00,0,Operational,,,,,,,,NSW,2021/02/10 00:00:00+00,Railway Station
144.842885346,-34.499374241,115,,HAY RAILWAY STATION,2014/02/27 00:00:00+00,Standard Topographic Capture Program,2013/10/08 00:00:00+00,,49d862ef-1848-3aa5-b0ca-47f35e24284d,NSW,Spatial Services,Creative Commons Attribution 4.0 Australia Licence. CCBY © Spatial Services 2019.,2021/03/29 00:07:24+00,0,Abandoned,,,,,,,,NSW,2021/02/10 00:00:00+00,Railway Station
152.833045017,-31.076839742,116,,KEMPSEY RAILWAY STATION,2013/08/29 00:00:00+00,Standard Topographic Capture Program,2012/11/05 00:00:00+00,,f43f1a58-9e53-39d6-b99b-08465cd5ede9,NSW,Spatial Services,Creative Commons Attribution 4.0 Australia Licence. CCBY © Spatial Services 2019.,2021/03/29 00:07:24+00,0,Operational,,,,,,,,NSW,2021/02/10 00:00:00+00,Railway Station
150.220675949,-33.477795618,117,,CLARENCE RAILWAY STATION,2013/04/19 00:00:00+00,Standard Topographic Capture Program,2005/07/22 00:00:00+00,,c4019d30-74ac-3b6b-b1dc-0dd3b2894f7f,NSW,Spatial Services,Creative Commons Attribution 4.0 Australia Licence. CCBY © Spatial Services 2019.,2021/03/29 00:07:24+00,0,Abandoned,,,,,,,,NSW,2021/02/10 00:00:00+00,Railway Station
150.06806957,-33.407724643,118,,WALLERAWANG RAILWAY STATION,2014/05/19 00:00:00+00,Standard Topographic Capture Program,2005/07/22 00:00:00+00,,0c55af29-e5ee-3a2d-bd0f-21f242d6c4d1,NSW,Spatial Services,Creative Commons Attribution 4.0 Australia Licence. CCBY © Spatial Services 2019.,2021/03/29 00:07:24+00,0,Abandoned,,,,,,,,NSW,2021/02/10 00:00:00+00,Railway Station
150.157364845,-33.480422214,119,,LITHGOW RAILWAY STATION,2014/05/19 00:00:00+00,Standard Topographic Capture Program,2005/07/22 00:00:00+00,,8b59c10c-e861-33bd-8153-5be3a6f62dc1,NSW,Spatial Services,Creative Commons Attribution 4.0 Australia Licence. CCBY © Spatial Services 2019.,2021/03/29 00:07:24+00,0,Operational,,,,,,,,NSW,2021/02/10 00:00:00+00,Railway Station
151.005683347,-34.210756778,120,,OTFORD RAILWAY STATION,2014/05/26 00:00:00+00,Standard Topographic Capture Program,2008/03/30 00:00:00+00,,c0d61e19-6e7a-3fe9-9381-568f932c9ab4,NSW,Spatial Services,Creative Commons Attribution 4.0 Australia Licence. CCBY © Spatial Services 2019.,2021/03/29 00:07:25+00,0,Operational,,,,,,,,NSW,2021/02/10 00:00:00+00,Railway Station
150.965738373,-34.264904077,121,,SCARBOROUGH RAILWAY STATION,2014/05/20 00:00:00+00,Standard Topographic Capture Program,2000/04/10 00:00:00+00,,5b582a38-c6e6-3f6d-8eb9-53ef03dc57ec,NSW,Spatial Services,Creative Commons Attribution 4.0 Australia Licence. CCBY © Spatial Services 2019.,2021/03/29 00:07:25+00,0,Operational,,,,,,,,NSW,2021/02/10 00:00:00+00,Railway Station
